# Target Sample Rate: 500 Hz
time,gFx,gFy,gFz,TgF
0.002147154,-0.1273,-0.9770,-0.0064,0.985
0.007781231,-0.1432,-0.9655,-0.0701,0.979
0.013915385,-0.1451,-0.9758,-0.0928,0.991
0.017432308,-0.1463,-0.9831,-0.1031,0.999
0.030706538,-0.1488,-0.9894,-0.1085,1.006
0.038422846,-0.1583,-0.9860,-0.1212,1.006
0.042318461,-0.1603,-0.9682,-0.1173,0.988
0.046312308,-0.1527,-0.9645,-0.1148,0.983
0.049850769,-0.1520,-0.9618,-0.1124,0.980
0.052642231,-0.1429,-0.9694,-0.1109,0.986
0.055736615,-0.1417,-0.9697,-0.1099,0.986
0.059014461,-0.1358,-0.9750,-0.1036,0.990
0.073399385,-0.1317,-0.9787,-0.1004,0.993
0.077730538,-0.1358,-0.9799,-0.0848,0.993
0.081182846,-0.1388,-0.9758,-0.0792,0.989
0.084699385,-0.1400,-0.9750,-0.0704,0.988
0.086879385,-0.1390,-0.9758,-0.0691,0.988
0.090701846,-0.1378,-0.9762,-0.0650,0.988
0.094502154,-0.1366,-0.9784,-0.0596,0.990
0.096610769,-0.1349,-0.9784,-0.0584,0.989
0.098674769,-0.1322,-0.9787,-0.0550,0.989
0.102618846,-0.1312,-0.9797,-0.0530,0.990
0.104708692,-0.1322,-0.9777,-0.0528,0.988
0.106717231,-0.1285,-0.9784,-0.0518,0.988
0.108815692,-0.1297,-0.9775,-0.0515,0.987
0.112938461,-0.1309,-0.9767,-0.0515,0.987
0.116995461,-0.1302,-0.9762,-0.0501,0.986
0.119014231,-0.1283,-0.9758,-0.0515,0.986
0.121216615,-0.1278,-0.9748,-0.0515,0.984
0.124812308,-0.1270,-0.9762,-0.0506,0.986
0.129251461,-0.1231,-0.9814,-0.0498,0.990
0.132900308,-0.1207,-0.9863,-0.0476,0.995
0.136664923,-0.1197,-0.9921,-0.0452,1.000
0.1399,-0.1187,-0.9924,-0.0442,1.000
0.145540077,-0.1175,-0.9943,-0.0440,1.002
0.149819385,-0.1175,-0.9907,-0.0459,0.999
0.153046231,-0.1112,-0.9890,-0.0476,0.996
0.156826538,-0.1090,-0.9885,-0.0474,0.996
0.160834231,-0.1060,-0.9890,-0.0484,0.996
0.164924923,-0.1021,-0.9894,-0.0491,0.996
0.166950461,-0.1002,-0.9875,-0.0493,0.994
0.169000615,-0.0989,-0.9894,-0.0503,0.996
0.173138538,-0.0982,-0.9858,-0.0491,0.992
0.176920923,-0.0989,-0.9872,-0.0511,0.994
0.179469923,-0.0985,-0.9850,-0.0520,0.991
0.182744308,-0.0933,-0.9863,-0.0537,0.992
0.184778538,-0.0906,-0.9863,-0.0528,0.992
0.189134769,-0.0914,-0.9855,-0.0491,0.991
0.193026154,-0.0921,-0.9875,-0.0501,0.993
0.197190769,-0.0911,-0.9909,-0.0459,0.996
0.200786461,-0.0921,-0.9912,-0.0432,0.996
0.205040385,-0.0882,-0.9941,-0.0413,0.999
0.208849538,-0.0880,-0.9948,-0.0388,0.999
0.212832692,-0.0872,-0.9953,-0.0342,1.000
0.214876615,-0.0867,-0.9980,-0.0342,1.002
0.218679769,-0.0855,-0.9990,-0.0349,1.003
0.220977231,-0.0862,-0.9973,-0.0354,1.002
0.222981231,-0.0875,-0.9963,-0.0352,1.001
0.226863077,-0.0855,-0.9963,-0.0371,1.001
0.229375154,-0.0875,-0.9931,-0.0398,0.998
0.233055461,-0.0887,-0.9946,-0.0413,0.999
0.239466769,-0.0894,-0.9941,-0.0452,0.999
0.242230846,-0.0897,-0.9941,-0.0486,0.999
0.245944308,-0.0894,-0.9943,-0.0520,1.000
0.251042231,-0.0923,-0.9863,-0.0586,0.992
0.255028308,-0.0955,-0.9755,-0.0713,0.983
0.257105,-0.0972,-0.9762,-0.0762,0.984
0.261017923,-0.1009,-0.9716,-0.0823,0.980
0.264895077,-0.0997,-0.9748,-0.0865,0.984
0.268951154,-0.1033,-0.9760,-0.0894,0.986
0.273064308,-0.1004,-0.9819,-0.0919,0.991
0.276891769,-0.0999,-0.9824,-0.0938,0.992
0.279343769,-0.1007,-0.9841,-0.0921,0.993
0.282870538,-0.1033,-0.9831,-0.0928,0.993
0.284936615,-0.1029,-0.9843,-0.0933,0.994
0.288809,-0.1085,-0.9838,-0.0904,0.994
0.290816077,-0.1073,-0.9855,-0.0865,0.995
0.294580615,-0.1109,-0.9858,-0.0818,0.995
0.296995692,-0.1114,-0.9841,-0.0804,0.994
0.300781846,-0.1156,-0.9848,-0.0748,0.994
0.304920923,-0.1148,-0.9843,-0.0726,0.994
0.308841231,-0.1143,-0.9885,-0.0660,0.997
0.310939154,-0.1156,-0.9892,-0.0650,0.998
0.314897,-0.1185,-0.9868,-0.0633,0.996
0.316951154,-0.1182,-0.9868,-0.0623,0.996
0.320925231,-0.1200,-0.9894,-0.0562,0.998
0.325007461,-0.1209,-0.9907,-0.0535,0.999
0.329042769,-0.1239,-0.9907,-0.0472,0.999
0.331097615,-0.1253,-0.9916,-0.0469,1.001
0.334759154,-0.1297,-0.9941,-0.0435,1.003
0.339406231,-0.1307,-0.9960,-0.0410,1.005
0.341785231,-0.1339,-0.9963,-0.0388,1.006
0.344916385,-0.1405,-0.9914,-0.0342,1.002
0.350543154,-0.1434,-0.9890,-0.0352,1.000
0.353230231,-0.1424,-0.9885,-0.0342,0.999
0.356836615,-0.1439,-0.9868,-0.0342,0.998
0.360710769,-0.1490,-0.9745,-0.0337,0.986
0.362889231,-0.1468,-0.9762,-0.0354,0.988
0.364939154,-0.1441,-0.9777,-0.0344,0.989
0.366959385,-0.1412,-0.9794,-0.0320,0.990
0.368965,-0.1410,-0.9819,-0.0332,0.992
0.372845231,-0.1375,-0.9797,-0.0352,0.990
0.376765231,-0.1415,-0.9697,-0.0349,0.981
0.379001923,-0.1419,-0.9684,-0.0347,0.979
0.382744308,-0.1388,-0.9750,-0.0369,0.986
0.384893923,-0.1383,-0.9758,-0.0347,0.986
0.389083154,-0.1363,-0.9770,-0.0379,0.987
0.392789615,-0.1383,-0.9792,-0.0374,0.990
0.396955385,-0.1405,-0.9794,-0.0386,0.990
0.400937308,-0.1419,-0.9806,-0.0396,0.992
0.402929538,-0.1419,-0.9816,-0.0420,0.993
0.406894154,-0.1454,-0.9819,-0.0447,0.994
0.409056385,-0.1459,-0.9848,-0.0467,0.997
0.411092923,-0.1432,-0.9853,-0.0486,0.997
0.414719769,-0.1429,-0.9882,-0.0503,1.000
0.416797,-0.1454,-0.9872,-0.0515,0.999
0.420914154,-0.1449,-0.9841,-0.0533,0.996
0.422969538,-0.1429,-0.9870,-0.0569,0.999
0.425101615,-0.1419,-0.9885,-0.0594,1.000
0.429315769,-0.1419,-0.9882,-0.0613,1.000
0.433163077,-0.1437,-0.9814,-0.0645,0.994
0.439330846,-0.1393,-0.9848,-0.0682,0.997
0.441443769,-0.1336,-0.9892,-0.0704,1.001
0.443538461,-0.1319,-0.9890,-0.0733,1.000
0.449725231,-0.1373,-0.9806,-0.0748,0.993
0.453162154,-0.1312,-0.9855,-0.0770,0.997
0.456841846,-0.1290,-0.9914,-0.0765,1.003
0.461085615,-0.1375,-0.9824,-0.0760,0.995
0.464763077,-0.1393,-0.9731,-0.0750,0.986
0.468801231,-0.1356,-0.9821,-0.0748,0.994
0.470862769,-0.1329,-0.9865,-0.0723,0.998
0.472945846,-0.1329,-0.9882,-0.0704,1.000
0.476761308,-0.1400,-0.9787,-0.0694,0.991
0.478976615,-0.1388,-0.9758,-0.0674,0.988
0.482738538,-0.1317,-0.9863,-0.0667,0.997
0.484898538,-0.1292,-0.9897,-0.0647,1.000
0.487399461,-0.1302,-0.9863,-0.0621,0.997
0.490809846,-0.1371,-0.9755,-0.0613,0.987
0.492883769,-0.1351,-0.9748,-0.0611,0.986
0.496866461,-0.1292,-0.9824,-0.0594,0.993
0.500791385,-0.1253,-0.9821,-0.0574,0.992
0.503052,-0.1275,-0.9799,-0.0569,0.990
0.506835692,-0.1309,-0.9711,-0.0591,0.982
0.509439077,-0.1268,-0.9750,-0.0589,0.985
0.513342538,-0.1204,-0.9843,-0.0579,0.993
0.517460615,-0.1275,-0.9772,-0.0564,0.987
0.523130231,-0.1270,-0.9728,-0.0581,0.983
0.525466846,-0.1251,-0.9799,-0.0579,0.990
0.531744923,-0.1275,-0.9811,-0.0596,0.991
0.533697846,-0.1300,-0.9750,-0.0603,0.986
0.542312923,-0.1273,-0.9836,-0.0594,0.994
0.545267154,-0.1319,-0.9799,-0.0574,0.990
0.558006846,-0.1305,-0.9833,-0.0574,0.994
0.562699461,-0.1283,-0.9826,-0.0552,0.992
0.567598231,-0.1290,-0.9816,-0.0555,0.992
0.569564,-0.1312,-0.9758,-0.0528,0.986
0.572753923,-0.1287,-0.9799,-0.0528,0.990
0.575360615,-0.1278,-0.9811,-0.0528,0.991
0.581807461,-0.1336,-0.9721,-0.0530,0.983
0.585861231,-0.1275,-0.9726,-0.0535,0.982
0.590304692,-0.1273,-0.9748,-0.0533,0.984
0.593342231,-0.1290,-0.9721,-0.0525,0.982
0.598282538,-0.1302,-0.9755,-0.0493,0.985
0.601152692,-0.1295,-0.9789,-0.0511,0.989
0.603375385,-0.1319,-0.9802,-0.0508,0.990
0.605941,-0.1327,-0.9819,-0.0501,0.992
0.609703692,-0.1353,-0.9836,-0.0491,0.994
0.614622461,-0.1275,-1.0002,-0.0430,1.009
0.617787461,-0.1248,-1.0109,-0.0450,1.020
0.624395769,-0.1410,-1.0039,-0.0469,1.015
0.627725923,-0.1505,-0.9919,-0.0452,1.004
0.632825538,-0.1532,-0.9887,-0.0457,1.002
0.635146538,-0.1515,-0.9860,-0.0454,0.999
0.641436615,-0.1510,-0.9872,-0.0435,1.000
0.651973846,-0.1478,-0.9777,-0.0472,0.990
0.658576077,-0.1393,-0.9755,-0.0467,0.987
0.662621923,-0.1344,-0.9728,-0.0428,0.983
0.665739154,-0.1324,-0.9728,-0.0425,0.983
0.669699154,-0.1329,-0.9697,-0.0381,0.979
0.673110231,-0.1331,-0.9726,-0.0349,0.982
0.675263077,-0.1334,-0.9738,-0.0330,0.983
0.677322846,-0.1341,-0.9719,-0.0322,0.982
0.680308077,-0.1353,-0.9704,-0.0298,0.980
0.684006154,-0.1380,-0.9709,-0.0308,0.981
0.690604308,-0.1424,-0.9689,-0.0305,0.980
0.693499385,-0.1427,-0.9655,-0.0357,0.977
0.698699154,-0.1449,-0.9645,-0.0371,0.976
0.701556615,-0.1471,-0.9479,-0.0493,0.961
0.707837,-0.1473,-0.9494,-0.0520,0.962
0.711709846,-0.1507,-0.9513,-0.0643,0.965
0.715530231,-0.1490,-0.9552,-0.0674,0.969
0.719251769,-0.1468,-0.9626,-0.0718,0.976
0.723342231,-0.1471,-0.9665,-0.0726,0.980
0.725381,-0.1473,-0.9709,-0.0748,0.985
0.731370846,-0.1500,-0.9733,-0.0796,0.988
0.735314846,-0.1495,-0.9758,-0.0850,0.991
0.741943077,-0.1517,-0.9775,-0.0872,0.993
0.751751461,-0.1559,-0.9758,-0.0931,0.993
0.757745538,-0.1578,-0.9638,-0.1092,0.983
0.761927692,-0.1620,-0.9631,-0.1168,0.984
0.764823769,-0.1637,-0.9616,-0.1209,0.983
0.767048,-0.1632,-0.9609,-0.1187,0.982
0.769372615,-0.1622,-0.9594,-0.1224,0.981
0.771779385,-0.1610,-0.9567,-0.1263,0.978
0.775132077,-0.1612,-0.9613,-0.1248,0.983
0.777225846,-0.1642,-0.9660,-0.1231,0.988
0.781335154,-0.1652,-0.9687,-0.1226,0.990
0.785087461,-0.1705,-0.9740,-0.1151,0.996
0.790252615,-0.1717,-0.9748,-0.1141,0.996
0.793678231,-0.1769,-0.9670,-0.1160,0.990
0.798174462,-0.1796,-0.9711,-0.1136,0.994
0.801148692,-0.1869,-0.9819,-0.1021,1.005
0.803450846,-0.1898,-0.9843,-0.0989,1.007
0.808100385,-0.1923,-0.9870,-0.0975,1.010
0.811912308,-0.1932,-0.9828,-0.0985,1.006
0.815103462,-0.1925,-0.9772,-0.0965,1.001
0.817469846,-0.1918,-0.9841,-0.0894,1.007
0.823511692,-0.1962,-0.9882,-0.0848,1.011
0.825543154,-0.1945,-0.9912,-0.0784,1.013
0.832632692,-0.1903,-0.9904,-0.0772,1.011
0.835412615,-0.1888,-0.9648,-0.0884,0.987
0.837715385,-0.1869,-0.9675,-0.0867,0.989
0.84296,-0.1876,-0.9721,-0.0838,0.994
0.858975385,-0.1815,-0.9657,-0.0858,0.986
0.863984615,-0.1693,-0.9667,-0.0911,0.986
0.868827462,-0.1659,-0.9692,-0.0909,0.987
0.874706231,-0.1622,-0.9804,-0.0921,0.998
0.877615077,-0.1612,-0.9875,-0.0919,1.005
0.881819077,-0.1576,-0.9902,-0.0919,1.007
0.885539385,-0.1583,-0.9943,-0.0884,1.011
0.891244615,-0.1608,-0.9982,-0.0892,1.015
0.894214154,-0.1608,-1.0009,-0.0897,1.018
0.900069923,-0.1578,-1.0012,-0.0889,1.017
0.903215462,-0.1608,-1.0007,-0.0848,1.017
0.908179692,-0.1608,-0.9992,-0.0833,1.015
0.911961231,-0.1593,-0.9912,-0.0823,1.007
0.916114769,-0.1581,-0.9899,-0.0782,1.006
0.919434231,-0.1586,-0.9843,-0.0740,1.000
0.924373308,-0.1578,-0.9806,-0.0730,0.996
0.927407077,-0.1546,-0.9792,-0.0708,0.994
0.933472,-0.1515,-0.9787,-0.0665,0.993
0.943738462,-0.1476,-0.9750,-0.0594,0.988
0.945772077,-0.1495,-0.9709,-0.0559,0.984
0.959698538,-0.1505,-0.9694,-0.0540,0.983
0.964708615,-0.1642,-0.9689,-0.0503,0.984
0.967462846,-0.1754,-0.9665,-0.0547,0.984
0.971477923,-0.1810,-0.9631,-0.0621,0.982
0.973478846,-0.1813,-0.9623,-0.0638,0.981
0.975632,-0.1823,-0.9635,-0.0633,0.983
0.979967692,-0.1825,-0.9662,-0.0674,0.986
0.983606462,-0.1832,-0.9662,-0.0762,0.986
0.988389923,-0.1810,-0.9667,-0.0801,0.987
0.991228692,-0.1744,-0.9699,-0.0867,0.989
0.993991462,-0.1727,-0.9709,-0.0875,0.990
0.996719692,-0.1705,-0.9714,-0.0892,0.990
0.999104923,-0.1703,-0.9711,-0.0919,0.990
1.001635154,-0.1688,-0.9711,-0.0914,0.990
1.005286846,-0.1612,-0.9679,-0.0892,0.985
1.009834769,-0.1532,-0.9660,-0.0840,0.982
1.014693,-0.1500,-0.9660,-0.0823,0.981
1.017992308,-0.1417,-0.9623,-0.0762,0.976
1.022018846,-0.1317,-0.9601,-0.0721,0.972
1.025954538,-0.1202,-0.9560,-0.0687,0.966
1.030249538,-0.1170,-0.9521,-0.0618,0.961
1.033902462,-0.1153,-0.9482,-0.0550,0.957
1.041359769,-0.1153,-0.9447,-0.0484,0.953
1.049277231,-0.1212,-0.9433,-0.0381,0.952
1.058962846,-0.1527,-0.9435,-0.0342,0.956
1.062952923,-0.2038,-0.9594,-0.0418,0.982
1.065026846,-0.2099,-0.9621,-0.0437,0.986
1.067224385,-0.2296,-0.9682,-0.0508,0.996
1.070147462,-0.2343,-0.9699,-0.0535,0.999
1.072998231,-0.2487,-0.9772,-0.0579,1.010
1.075107462,-0.2563,-0.9794,-0.0623,1.014
1.077348615,-0.2590,-0.9804,-0.0647,1.016
1.079387385,-0.2631,-0.9831,-0.0704,1.020
1.083408308,-0.2665,-0.9855,-0.0772,1.024
1.087931077,-0.2741,-0.9887,-0.0862,1.030
1.090934154,-0.2748,-0.9897,-0.0941,1.031
1.098481538,-0.2726,-0.9885,-0.1024,1.030
1.10086,-0.2673,-0.9824,-0.1102,1.024
1.105564692,-0.2663,-0.9760,-0.1160,1.018
1.109299769,-0.2646,-0.9653,-0.1197,1.008
1.111725538,-0.2631,-0.9628,-0.1207,1.005
1.114951769,-0.2524,-0.9543,-0.1180,0.994
1.117718462,-0.2492,-0.9528,-0.1165,0.992
1.121581231,-0.2348,-0.9445,-0.1080,0.979
1.125148615,-0.2250,-0.9406,-0.1016,0.972
1.127194538,-0.2174,-0.9403,-0.0958,0.970
1.130132077,-0.2099,-0.9406,-0.0887,0.968
1.133533231,-0.1957,-0.9406,-0.0743,0.964
1.140897308,-0.1766,-0.9445,-0.0618,0.963
1.143154769,-0.1539,-0.9521,-0.0432,0.965
1.154432923,-0.1500,-0.9533,-0.0398,0.966
1.158382846,-0.1222,-0.9655,-0.0200,0.973
1.161633923,-0.1126,-0.9699,-0.0176,0.977
1.165392923,-0.1090,-0.9704,-0.0210,0.977
1.169989846,-0.1080,-0.9719,-0.0205,0.978
1.171920385,-0.1080,-0.9692,-0.0232,0.975
1.175224385,-0.1102,-0.9628,-0.0291,0.970
1.180610769,-0.1187,-0.9587,-0.0374,0.967
1.183308385,-0.1273,-0.9547,-0.0479,0.964
1.185846154,-0.1319,-0.9499,-0.0555,0.961
1.189773923,-0.1344,-0.9491,-0.0589,0.960
1.192117615,-0.1449,-0.9445,-0.0718,0.958
1.197811077,-0.1546,-0.9428,-0.0840,0.959
1.201237231,-0.1673,-0.9391,-0.1019,0.959
1.205353615,-0.1776,-0.9389,-0.1124,0.962
1.209373308,-0.1842,-0.9403,-0.1200,0.966
1.211549923,-0.1876,-0.9425,-0.1253,0.969
1.214562846,-0.1901,-0.9447,-0.1278,0.972
1.217657308,-0.1940,-0.9489,-0.1327,0.978
1.222963692,-0.2006,-0.9511,-0.1383,0.982
1.225493308,-0.2074,-0.9577,-0.1446,0.991
1.231914154,-0.2111,-0.9591,-0.1466,0.993
1.235202538,-0.2206,-0.9582,-0.1505,0.995
1.241593,-0.2221,-0.9574,-0.1542,0.995
1.246815692,-0.2328,-0.9550,-0.1593,0.996
1.258501308,-0.2331,-0.9530,-0.1612,0.994
1.262629923,-0.2267,-0.9474,-0.1683,0.989
1.267855077,-0.2260,-0.9455,-0.1720,0.987
1.271177231,-0.2113,-0.9398,-0.1737,0.979
1.273254538,-0.2055,-0.9367,-0.1754,0.975
1.275906462,-0.2003,-0.9352,-0.1764,0.973
1.27944,-0.1964,-0.9323,-0.1771,0.969
1.282992077,-0.1876,-0.9274,-0.1783,0.963
1.285214154,-0.1813,-0.9225,-0.1788,0.957
1.287898846,-0.1735,-0.9193,-0.1783,0.952
1.291444923,-0.1669,-0.9152,-0.1776,0.947
1.293456,-0.1656,-0.9149,-0.1801,0.947
1.297429923,-0.1625,-0.9142,-0.1823,0.946
1.301274462,-0.1559,-0.9152,-0.1818,0.946
1.306153615,-0.1551,-0.9154,-0.1827,0.946
1.309354846,-0.1549,-0.9176,-0.1840,0.949
1.314520385,-0.1564,-0.9198,-0.1847,0.951
1.31798,-0.1593,-0.9223,-0.1876,0.955
1.322566231,-0.1661,-0.9254,-0.1888,0.959
1.325804,-0.1710,-0.9311,-0.1869,0.965
1.330658231,-0.1739,-0.9379,-0.1886,0.972
1.333779769,-0.1781,-0.9418,-0.1901,0.977
1.341482769,-0.1815,-0.9474,-0.1884,0.983
1.346979154,-0.1796,-0.9521,-0.1881,0.987
1.356236385,-0.1757,-0.9543,-0.1869,0.988
1.360069,-0.1715,-0.9572,-0.1874,0.990
1.363188385,-0.1678,-0.9547,-0.1888,0.988
1.365628923,-0.1669,-0.9540,-0.1913,0.987
1.369499385,-0.1632,-0.9538,-0.1930,0.987
1.371481538,-0.1603,-0.9523,-0.1945,0.985
1.375410769,-0.1576,-0.9545,-0.1959,0.987
1.377481846,-0.1554,-0.9552,-0.1994,0.988
1.380894846,-0.1549,-0.9555,-0.2013,0.989
1.383637923,-0.1537,-0.9560,-0.2047,0.990
1.385723385,-0.1520,-0.9572,-0.2077,0.991
1.390013615,-0.1512,-0.9584,-0.2081,0.992
1.393796615,-0.1532,-0.9611,-0.2143,0.997
1.397087462,-0.1576,-0.9670,-0.2201,1.004
1.399161923,-0.1581,-0.9723,-0.2213,1.010
1.401794231,-0.1583,-0.9750,-0.2211,1.012
1.403924615,-0.1590,-0.9765,-0.2243,1.014
1.406787154,-0.1605,-0.9806,-0.2257,1.019
1.410232,-0.1598,-0.9868,-0.2262,1.025
1.413520692,-0.1595,-0.9951,-0.2262,1.033
1.418181,-0.1603,-0.9995,-0.2272,1.037
1.420678462,-0.1588,-1.0014,-0.2277,1.039
1.425343154,-0.1578,-1.0036,-0.2284,1.041
1.427415385,-0.1554,-1.0144,-0.2306,1.052
1.433202462,-0.1549,-1.0158,-0.2299,1.053
1.439000077,-0.1485,-1.0214,-0.2260,1.057
1.445299385,-0.1415,-1.0239,-0.2223,1.057
1.448765,-0.1368,-1.0236,-0.2160,1.055
1.450886846,-0.1317,-1.0254,-0.2106,1.055
1.453323385,-0.1248,-1.0268,-0.2055,1.055
1.456692308,-0.1209,-1.0288,-0.2020,1.055
1.460707692,-0.1158,-1.0319,-0.1954,1.057
1.462966231,-0.1165,-1.0346,-0.1947,1.059
1.466660692,-0.1202,-1.0459,-0.1886,1.070
1.469052692,-0.1212,-1.0486,-0.1862,1.072
1.473016077,-0.1263,-1.0600,-0.1791,1.082
1.476753538,-0.1336,-1.0732,-0.1771,1.096
1.480786462,-0.1488,-1.0920,-0.1735,1.116
1.482823769,-0.1529,-1.0967,-0.1715,1.121
1.486924692,-0.1710,-1.1209,-0.1688,1.146
1.489060385,-0.1801,-1.1316,-0.1664,1.158
1.492970462,-0.1962,-1.1504,-0.1673,1.179
1.495760692,-0.2038,-1.1666,-0.1676,1.196
1.499067462,-0.2138,-1.1900,-0.1673,1.221
1.501252077,-0.2201,-1.2064,-0.1666,1.238
1.503929,-0.2216,-1.2269,-0.1634,1.257
1.510129308,-0.2248,-1.2570,-0.1610,1.287
1.513675692,-0.2174,-1.3141,-0.1466,1.340
1.517801308,-0.2113,-1.3454,-0.1295,1.368
1.521917923,-0.1906,-1.3940,-0.1009,1.411
1.525354462,-0.1708,-1.4250,-0.0708,1.437
1.529809231,-0.1388,-1.4695,-0.0222,1.476
1.533385308,-0.1102,-1.4959,0.0217,1.500
1.538635769,-0.0694,-1.5259,0.0865,1.530
1.541608077,-0.0440,-1.5352,0.1258,1.541
1.549797615,-0.0237,-1.5320,0.1539,1.540
1.555647385,-0.0112,-1.4646,0.1928,1.477
1.565187769,-0.0291,-1.3930,0.1979,1.407
1.569215077,-0.1219,-1.2501,0.1781,1.269
1.574151077,-0.1691,-1.1925,0.1559,1.214
1.577196308,-0.2284,-1.1319,0.1224,1.161
1.580036692,-0.2399,-1.1221,0.1175,1.153
1.583669538,-0.2844,-1.0879,0.1004,1.129
1.585803154,-0.3032,-1.0762,0.0955,1.122
1.590071385,-0.3127,-1.0701,0.0936,1.119
1.593286846,-0.3562,-1.0417,0.0958,1.105
1.597392077,-0.3694,-1.0317,0.1019,1.101
1.601536385,-0.3994,-0.9992,0.1270,1.084
1.605500385,-0.4104,-0.9868,0.1375,1.078
1.609274231,-0.4302,-0.9452,0.1710,1.053
1.614332692,-0.4432,-0.9054,0.1918,1.026
1.617658769,-0.4490,-0.8766,0.1986,1.005
1.622955154,-0.4559,-0.8429,0.1976,0.978
1.625260077,-0.4595,-0.8033,0.1832,0.943
1.627604615,-0.4588,-0.7842,0.1749,0.925
1.631817846,-0.4586,-0.7754,0.1715,0.917
1.635314154,-0.4542,-0.7354,0.1417,0.876
1.639512,-0.4495,-0.7224,0.1280,0.860
1.641962846,-0.4398,-0.7087,0.0999,0.840
1.650267692,-0.4241,-0.7073,0.0613,0.827
1.667735462,-0.3836,-0.7466,-0.0095,0.839
1.672779077,-0.2736,-0.9719,-0.1263,1.018
1.677152308,-0.2162,-1.0710,-0.1754,1.107
1.681085615,-0.1901,-1.1070,-0.1986,1.141
1.683108385,-0.1612,-1.1372,-0.2165,1.169
1.687445,-0.1363,-1.1661,-0.2030,1.191
1.691304615,-0.1329,-1.1844,-0.1693,1.204
1.695589538,-0.1468,-1.1993,-0.1073,1.213
1.697790462,-0.1529,-1.2003,-0.0892,1.213
1.701448077,-0.1810,-1.1956,-0.0068,1.209
1.705514846,-0.2047,-1.1944,0.0638,1.214
1.709290846,-0.2353,-1.1895,0.1710,1.225
1.713762462,-0.2404,-1.1881,0.1952,1.228
1.717622846,-0.2441,-1.1878,0.3012,1.249
1.7212,-0.2060,-1.1871,0.3320,1.250
1.724944692,-0.1573,-1.1871,0.3183,1.239
1.727154462,-0.1283,-1.1827,0.2949,1.226
1.729617308,-0.0972,-1.1778,0.2643,1.211
1.733179385,-0.0540,-1.1717,0.2089,1.191
1.739628077,-0.0027,-1.1539,0.1239,1.160
1.742868077,0.0428,-1.1370,0.0293,1.138
1.750204077,0.0481,-1.1333,0.0127,1.134
1.754888,0.0809,-1.1189,-0.0777,1.125
1.764100923,0.1121,-1.1170,-0.1143,1.128
1.768265308,0.1451,-1.1004,-0.1329,1.118
1.771778538,0.1566,-1.0852,-0.1192,1.103
1.7752,0.1622,-1.0730,-0.1031,1.090
1.777496077,0.1676,-1.0649,-0.0887,1.082
1.781384,0.1698,-1.0488,-0.0594,1.064
1.783552385,0.1698,-1.0371,-0.0379,1.052
1.788182462,0.1600,-1.0185,-0.0039,1.031
1.791116385,0.1327,-0.9924,0.0472,1.002
1.793287769,0.1256,-0.9868,0.0591,0.996
1.797558231,0.1087,-0.9802,0.0833,0.990
1.801241308,0.0667,-0.9628,0.1280,0.974
1.805091692,0.0518,-0.9567,0.1415,0.968
1.807185538,0.0364,-0.9526,0.1537,0.966
1.809342154,0.0318,-0.9504,0.1566,0.964
1.814114538,0.0281,-0.9538,0.1588,0.967
1.817635769,0.0281,-0.9601,0.1527,0.973
1.822532692,0.0303,-0.9640,0.1405,0.975
1.825392077,0.0371,-0.9631,0.1214,0.971
1.831707154,0.0342,-0.9609,0.1031,0.967
1.835154231,0.0249,-0.9535,0.0684,0.956
1.838764615,0.0213,-0.9479,0.0621,0.950
1.842121923,0.0203,-0.9411,0.0511,0.943
1.849757,0.0249,-0.9376,0.0432,0.939
1.854547385,0.0362,-0.9223,0.0381,0.924
1.866575462,0.0325,-0.9193,0.0374,0.921
1.871362538,0.0147,-0.9042,0.0205,0.905
1.876004077,0.0112,-0.9120,-0.0054,0.912
1.880521,0.0002,-0.9254,-0.0300,0.926
1.883345923,-0.0110,-0.9276,-0.0432,0.929
1.885456077,-0.0200,-0.9315,-0.0420,0.933
1.889066538,-0.0276,-0.9367,-0.0379,0.938
1.891689923,-0.0318,-0.9411,-0.0161,0.942
1.897730769,-0.0472,-0.9438,0.0437,0.946
1.901306154,-0.0752,-0.9413,0.1363,0.954
1.905825231,-0.1002,-0.9413,0.2028,0.968
1.909408308,-0.1185,-0.9369,0.2770,0.984
1.914571385,-0.1187,-0.9376,0.2897,0.989
1.917557923,-0.1253,-0.9386,0.3090,0.996
1.922256692,-0.1239,-0.9384,0.2910,0.990
1.925373,-0.1275,-0.9372,0.2617,0.981
1.929970462,-0.1217,-0.9347,0.2216,0.968
1.933319385,-0.1085,-0.9396,0.1847,0.964
1.935801231,-0.0955,-0.9416,0.1573,0.959
1.939636385,-0.0804,-0.9403,0.1317,0.953
1.943393,-0.0716,-0.9315,0.0845,0.938
1.950386769,-0.0667,-0.9301,0.0777,0.936
1.954554846,-0.0696,-0.9166,0.0366,0.920
1.964216385,-0.0801,-0.9105,0.0296,0.915
1.969012077,-0.1185,-0.8758,0.0181,0.884
1.973977231,-0.1417,-0.8607,0.0134,0.872
1.980979077,-0.1783,-0.8277,0.0161,0.847
1.983566231,-0.1832,-0.8055,0.0178,0.826
1.989957231,-0.1796,-0.7920,0.0161,0.812
1.993597846,-0.1546,-0.7779,0.0142,0.793
1.997458846,-0.1429,-0.7737,0.0112,0.787
1.999886462,-0.1058,-0.7620,0.0042,0.769
2.005584308,-0.0728,-0.7554,-0.0034,0.759
2.009345231,-0.0210,-0.7429,-0.0066,0.743
