# Target Sample Rate: 500 Hz
time,gFx,gFy,gFz,TgF
0.001525153,-0.1358,-0.9711,0.1612,0.994
0.004675,-0.1290,-0.9782,0.1769,1.002
0.00686823,-0.1287,-0.9777,0.1764,1.002
0.01311723,-0.1258,-0.9699,0.1757,0.994
0.015601538,-0.1226,-0.9628,0.1730,0.986
0.017690076,-0.1195,-0.9606,0.1717,0.983
0.021806384,-0.1153,-0.9538,0.1695,0.976
0.025680923,-0.1126,-0.9511,0.1661,0.972
0.027793538,-0.1129,-0.9513,0.1622,0.972
0.031711615,-0.1121,-0.9521,0.1564,0.971
0.033752307,-0.1141,-0.9528,0.1556,0.972
0.03578523,-0.1148,-0.9543,0.1546,0.974
0.039692,-0.1195,-0.9523,0.1529,0.972
0.042078153,-0.1239,-0.9508,0.1534,0.971
0.045760615,-0.1297,-0.9477,0.1546,0.969
0.049602384,-0.1515,-0.9235,0.1586,0.949
0.052670384,-0.1478,-0.9249,0.1610,0.950
0.056044307,-0.1441,-0.9301,0.1625,0.955
0.062752307,-0.1283,-0.9391,0.1593,0.961
0.066202076,-0.1368,-0.9362,0.1561,0.959
0.069916923,-0.1378,-0.9330,0.1539,0.956
0.073941461,-0.1344,-0.9308,0.1546,0.953
0.077990769,-0.1388,-0.9296,0.1539,0.952
0.081855,-0.1395,-0.9311,0.1556,0.954
0.085732846,-0.1405,-0.9323,0.1617,0.957
0.089956,-0.1393,-0.9328,0.1600,0.957
0.092178692,-0.1380,-0.9323,0.1600,0.956
0.094319615,-0.1405,-0.9293,0.1647,0.954
0.097886384,-0.1410,-0.9257,0.1678,0.951
0.102328923,-0.1459,-0.9281,0.1749,0.956
0.105870076,-0.1466,-0.9264,0.1722,0.954
0.109961846,-0.1537,-0.9215,0.1722,0.950
0.111996538,-0.1546,-0.9161,0.1715,0.945
0.115868615,-0.1568,-0.9086,0.1725,0.938
0.119879,-0.1615,-0.8978,0.1769,0.929
0.121891692,-0.1620,-0.8968,0.1774,0.928
0.12598,-0.1678,-0.8834,0.1759,0.916
0.130094384,-0.1954,-0.8653,0.1744,0.904
0.133914153,-0.2426,-0.8473,0.1129,0.888
0.137794153,-0.2316,-0.8490,0.1068,0.886
0.142147307,-0.2152,-0.8155,0.1495,0.857
0.145967,-0.1590,-0.8033,0.1854,0.840
0.152374076,-0.1285,-0.7840,0.2094,0.822
0.157490692,-0.0762,-0.7798,0.2177,0.813
0.162411923,0.0252,-0.8380,0.1732,0.856
0.166069153,0.0327,-0.8558,0.1202,0.865
0.168263692,0.0171,-0.8477,0.1114,0.855
0.171807384,-0.0132,-0.8299,0.1068,0.837
0.173848538,-0.0281,-0.8184,0.1073,0.826
0.180656538,-0.0452,-0.8016,0.1080,0.810
0.186390769,-0.0821,-0.7275,0.1456,0.746
0.189891307,-0.1419,-0.5954,0.2113,0.648
0.195804923,-0.1473,-0.5668,0.2218,0.626
0.200107307,-0.1178,-0.4339,0.3032,0.542
0.203769461,-0.0911,-0.3960,0.3105,0.511
0.205921153,-0.0858,-0.3887,0.3049,0.501
0.208930076,-0.0774,-0.3731,0.2871,0.477
0.211172615,-0.0679,-0.3640,0.2660,0.456
0.214969461,-0.0657,-0.3604,0.2541,0.446
0.219843923,-0.0623,-0.3411,0.2231,0.412
0.223375692,-0.0645,-0.3393,0.1884,0.393
0.225895307,-0.0618,-0.3318,0.1478,0.368
0.229553846,-0.0726,-0.3164,0.1033,0.341
0.233611384,-0.0801,-0.3012,0.0814,0.322
0.235783307,-0.0870,-0.2907,0.0650,0.310
0.239523384,-0.0967,-0.2795,0.0364,0.298
0.241716923,-0.0960,-0.2753,0.0254,0.293
0.24382123,-0.0985,-0.2712,0.0279,0.290
0.247706153,-0.1033,-0.2766,0.0552,0.300
0.251710384,-0.0985,-0.2746,0.0657,0.299
0.25392,-0.0782,-0.2621,0.0344,0.276
0.259580923,-0.0669,-0.2768,0.0230,0.286
0.26217323,-0.0665,-0.2919,0.0059,0.299
0.265814769,-0.0584,-0.3149,0.0073,0.320
0.269720538,-0.0464,-0.3291,0.0142,0.333
0.27364023,-0.0257,-0.3371,0.0151,0.338
0.275712846,-0.0171,-0.3513,-0.0127,0.352
0.277735307,0.0015,-0.3833,-0.0347,0.385
0.281812,0.0298,-0.4410,-0.0154,0.442
0.285951076,0.0440,-0.4937,0.0442,0.498
0.289743,0.0117,-0.5294,0.0831,0.536
0.292181846,-0.0093,-0.5436,0.0596,0.547
0.294242153,-0.0191,-0.5624,0.0428,0.564
0.297822153,-0.0291,-0.5929,-0.0032,0.594
0.300632538,-0.0381,-0.6144,-0.0454,0.617
0.303716846,-0.0589,-0.6310,-0.0464,0.635
0.305816307,-0.0657,-0.6506,-0.0403,0.655
0.310023384,-0.0491,-0.6738,-0.0586,0.678
0.313756923,-0.0396,-0.7168,-0.1077,0.726
0.317837153,-0.0799,-0.8150,-0.1234,0.828
0.319970153,-0.1312,-0.9220,-0.1046,0.937
0.323608538,-0.2138,-1.0925,-0.1185,1.120
0.325704846,-0.2734,-1.1978,-0.1561,1.239
0.327783384,-0.3232,-1.3080,-0.1950,1.361
0.331756538,-0.4305,-1.4844,-0.2211,1.561
0.333909153,-0.4962,-1.6022,-0.2145,1.691
0.336030384,-0.5314,-1.6659,-0.2045,1.761
0.339740307,-0.7124,-2.0016,-0.0476,2.125
0.342265153,-0.7405,-2.2305,0.0423,2.351
0.345885846,-0.7727,-2.5410,0.1302,2.659
0.352557153,-0.7041,-2.7480,0.4319,2.869
0.354615384,-0.6494,-2.9783,0.9118,3.182
0.357952538,-0.6408,-3.1704,1.0344,3.396
0.363822461,-0.6430,-3.2586,0.9056,3.443
0.366063307,-0.7556,-3.3309,0.4820,3.449
0.368090461,-0.7664,-3.3292,0.3516,3.434
0.370102076,-0.7490,-3.3028,0.2558,3.396
0.373782692,-0.6635,-3.2402,0.1468,3.311
0.377963923,-0.5470,-3.1308,0.0679,3.179
0.38182923,-0.4209,-2.8156,-0.0037,2.847
0.383921846,-0.3928,-2.6111,-0.0010,2.641
0.386113461,-0.3494,-2.4995,0.0115,2.524
0.389629538,-0.3059,-2.0338,0.0496,2.057
0.391779,-0.3025,-1.9166,0.0498,1.941
0.394177153,-0.3007,-1.6869,0.0467,1.714
0.397591307,-0.3264,-1.3789,0.0657,1.418
0.400422076,-0.3540,-1.2083,0.0889,1.262
0.403672307,-0.4046,-0.9071,0.1275,1.001
0.40577623,-0.4082,-0.8468,0.1341,0.950
0.409724307,-0.4143,-0.6648,0.1461,0.797
0.413507307,-0.4036,-0.5534,0.1490,0.701
0.41562123,-0.3840,-0.4933,0.1373,0.640
0.418003615,-0.3674,-0.4471,0.1309,0.593
0.420130769,-0.3638,-0.4288,0.1292,0.577
0.423702769,-0.3618,-0.3660,0.1463,0.535
0.426021769,-0.3633,-0.3555,0.1500,0.530
0.430073153,-0.3496,-0.3323,0.1515,0.506
0.433777846,-0.3476,-0.3098,0.1517,0.490
0.436000615,-0.3411,-0.3068,0.1466,0.482
0.439580307,-0.3247,-0.3132,0.1459,0.474
0.441946692,-0.3149,-0.3196,0.1461,0.472
0.445774384,-0.3156,-0.3389,0.1502,0.487
0.452162076,-0.3305,-0.3657,0.1603,0.518
0.457143923,-0.3635,-0.4473,0.1683,0.600
0.46232423,-0.3787,-0.5101,0.1654,0.656
0.465991615,-0.3843,-0.6941,0.1351,0.805
0.470010153,-0.3821,-0.7898,0.1163,0.885
0.473936,-0.3770,-0.8702,0.1009,0.954
0.477947923,-0.3682,-0.9516,0.0804,1.023
0.481868538,-0.3599,-0.9999,0.0606,1.064
0.486034769,-0.3425,-1.0473,0.0533,1.103
0.489737769,-0.3303,-1.0745,0.0601,1.126
0.491785461,-0.3254,-1.0886,0.0689,1.138
0.49392423,-0.3213,-1.0957,0.0828,1.145
0.497709461,-0.3171,-1.1038,0.1090,1.154
0.500230692,-0.3193,-1.1050,0.1319,1.158
0.503703307,-0.3296,-1.0977,0.1669,1.158
0.505725846,-0.3420,-1.0842,0.1896,1.153
0.508489538,-0.3599,-1.0647,0.2133,1.144
0.51172123,-0.3799,-1.0368,0.2414,1.130
0.515503076,-0.3914,-1.0083,0.2639,1.113
0.51772823,-0.3968,-0.9904,0.2729,1.101
0.520206153,-0.3980,-0.9726,0.2780,1.087
0.523777846,-0.3963,-0.9482,0.2822,1.066
0.525942153,-0.3936,-0.9328,0.2805,1.051
0.529761846,-0.3882,-0.9157,0.2682,1.030
0.533819923,-0.3799,-0.9000,0.2436,1.007
0.536020307,-0.3787,-0.8968,0.2375,1.002
0.539586153,-0.3738,-0.8895,0.2133,0.988
0.541975923,-0.3723,-0.8912,0.2040,0.987
0.545678076,-0.3721,-0.8910,0.1888,0.984
0.552066076,-0.3753,-0.8917,0.1801,0.984
0.555615692,-0.3777,-0.9015,0.1808,0.994
0.56270023,-0.3772,-0.9027,0.1827,0.995
0.565858461,-0.3665,-0.9093,0.2016,1.001
0.570135615,-0.3572,-0.9127,0.2133,1.003
0.574431384,-0.3516,-0.9174,0.2211,1.007
0.576920615,-0.3467,-0.9198,0.2296,1.009
0.580763384,-0.3423,-0.9223,0.2353,1.011
0.584934461,-0.3398,-0.9279,0.2443,1.018
0.588786384,-0.3354,-0.9333,0.2504,1.023
0.592916307,-0.3354,-0.9386,0.2558,1.029
0.596989461,-0.3391,-0.9438,0.2614,1.036
0.601210769,-0.3447,-0.9455,0.2663,1.041
0.604791307,-0.3459,-0.9526,0.2722,1.049
0.608605769,-0.3496,-0.9587,0.2748,1.057
0.61080023,-0.3550,-0.9604,0.2775,1.061
0.614015615,-0.3650,-0.9657,0.2817,1.070
0.617608538,-0.3711,-0.9684,0.2856,1.076
0.620660923,-0.3845,-0.9719,0.2873,1.084
0.625896,-0.3968,-0.9719,0.2841,1.087
0.628778692,-0.4043,-0.9733,0.2780,1.090
0.632248538,-0.4082,-0.9743,0.2646,1.089
0.636519692,-0.4099,-0.9740,0.2531,1.087
0.639007615,-0.4109,-0.9726,0.2441,1.084
0.642686769,-0.4112,-0.9738,0.2358,1.083
0.646268615,-0.4043,-0.9753,0.2226,1.079
0.650135,-0.4012,-0.9753,0.2162,1.076
0.654897153,-0.3968,-0.9775,0.2130,1.076
0.660258076,-0.3950,-0.9792,0.2099,1.077
0.667624846,-0.3840,-0.9794,0.1893,1.069
0.672218153,-0.3877,-0.9824,0.1764,1.071
0.674537769,-0.3906,-0.9809,0.1805,1.071
0.676839,-0.3938,-0.9802,0.1845,1.072
0.679999615,-0.3897,-0.9833,0.1972,1.076
0.682822153,-0.3875,-0.9855,0.2006,1.078
0.685162461,-0.3845,-0.9885,0.2089,1.081
0.688791923,-0.3816,-0.9963,0.2199,1.089
0.693533769,-0.3689,-1.0046,0.2333,1.095
0.696548615,-0.3599,-1.0156,0.2323,1.102
0.702278461,-0.3413,-1.0205,0.2260,1.100
0.704585538,-0.3220,-1.0195,0.2157,1.091
0.708612,-0.3046,-1.0148,0.1959,1.078
0.710710769,-0.2946,-1.0144,0.1918,1.074
0.712740538,-0.2910,-1.0107,0.1891,1.069
0.715909769,-0.2827,-1.0039,0.1837,1.059
0.718616846,-0.2773,-0.9960,0.1801,1.049
0.721990153,-0.2736,-0.9797,0.1798,1.033
0.724228615,-0.2665,-0.9770,0.1796,1.028
0.728022076,-0.2560,-0.9538,0.1786,1.004
0.732055615,-0.2480,-0.9376,0.1774,0.986
0.734773461,-0.2446,-0.9274,0.1769,0.975
0.738121538,-0.2424,-0.9142,0.1854,0.964
0.740489769,-0.2433,-0.9078,0.1896,0.959
0.744301846,-0.2414,-0.9025,0.1950,0.954
0.746588307,-0.2470,-0.8905,0.2064,0.947
0.754539,-0.2455,-0.8797,0.2255,0.941
0.759911615,-0.2438,-0.8712,0.2485,0.938
0.770343692,-0.2575,-0.8634,0.2714,0.941
0.775239615,-0.2587,-0.8695,0.2558,0.943
0.779156846,-0.2582,-0.8732,0.2438,0.943
0.782638692,-0.2502,-0.8822,0.2270,0.945
0.784732538,-0.2450,-0.8868,0.2103,0.944
0.788400307,-0.2389,-0.8951,0.1928,0.946
0.793258692,-0.2304,-0.9020,0.1827,0.949
0.796035384,-0.2191,-0.9105,0.1727,0.952
0.798397461,-0.2187,-0.9137,0.1715,0.955
0.801993461,-0.2218,-0.9137,0.1727,0.956
0.804181153,-0.2311,-0.9122,0.1774,0.958
0.806457538,-0.2367,-0.9122,0.1818,0.960
0.810021769,-0.2406,-0.9115,0.1857,0.961
0.812409769,-0.2438,-0.9088,0.1886,0.960
0.814507923,-0.2424,-0.9071,0.1923,0.958
0.81878,-0.2409,-0.9030,0.1891,0.953
0.822439307,-0.2367,-0.8990,0.1820,0.947
0.827078461,-0.2299,-0.8981,0.1757,0.944
0.830152846,-0.2211,-0.8861,0.1498,0.925
0.83217623,-0.2189,-0.8807,0.1419,0.919
0.836235923,-0.2157,-0.8788,0.1373,0.915
0.838713846,-0.2118,-0.8719,0.1212,0.905
0.843431076,-0.2086,-0.8661,0.1153,0.898
0.846969461,-0.2074,-0.8592,0.1041,0.890
0.854432846,-0.2001,-0.8558,0.0987,0.884
0.87029223,-0.1979,-0.8529,0.0963,0.881
0.874963692,-0.2165,-0.8519,0.1268,0.888
0.879407307,-0.2211,-0.8514,0.1422,0.891
0.882233538,-0.2336,-0.8521,0.1656,0.899
0.885588,-0.2421,-0.8482,0.1744,0.899
0.888537846,-0.2580,-0.8438,0.1888,0.902
0.893446077,-0.2538,-0.8448,0.2050,0.906
0.896377769,-0.2531,-0.8455,0.2165,0.909
0.901267923,-0.2548,-0.8414,0.2257,0.908
0.904387923,-0.2565,-0.8363,0.2353,0.906
0.906423384,-0.2565,-0.8309,0.2404,0.902
0.910396846,-0.2568,-0.8255,0.2433,0.898
0.912501461,-0.2592,-0.8196,0.2470,0.894
0.916055307,-0.2599,-0.8131,0.2519,0.890
0.918813769,-0.2604,-0.8084,0.2516,0.886
0.92216023,-0.2617,-0.7999,0.2538,0.879
0.924397461,-0.2643,-0.7994,0.2543,0.880
0.926747384,-0.2675,-0.7964,0.2538,0.878
0.930059923,-0.2741,-0.7933,0.2553,0.877
0.932259923,-0.2773,-0.7925,0.2543,0.877
0.934911384,-0.2773,-0.7933,0.2551,0.878
0.93843323,-0.2797,-0.7920,0.2511,0.877
0.943045538,-0.2795,-0.7940,0.2526,0.879
0.946054384,-0.2778,-0.7972,0.2548,0.882
0.948243615,-0.2773,-0.7991,0.2570,0.884
0.950942153,-0.2770,-0.7999,0.2585,0.885
0.953961538,-0.2741,-0.8072,0.2634,0.892
0.95602523,-0.2714,-0.8101,0.2648,0.894
0.962701538,-0.2702,-0.8123,0.2651,0.896
0.96794123,-0.2643,-0.8201,0.2741,0.904
0.975318692,-0.2595,-0.8287,0.2768,0.911
0.980987307,-0.2604,-0.8324,0.2758,0.915
0.984765846,-0.2604,-0.8275,0.2685,0.908
0.987805461,-0.2602,-0.8275,0.2668,0.908
0.991731077,-0.2604,-0.8267,0.2641,0.906
0.995959923,-0.2592,-0.8277,0.2624,0.906
0.997649461,-0.2587,-0.8306,0.2629,0.909
0.999972846,-0.2568,-0.8321,0.2614,0.909
1.00225323,-0.2555,-0.8358,0.2592,0.912
1.00591223,-0.2548,-0.8399,0.2585,0.915
1.009968,-0.2541,-0.8448,0.2590,0.919
1.013722384,-0.2507,-0.8512,0.2548,0.923
1.015891,-0.2492,-0.8531,0.2521,0.924
1.02004,-0.2487,-0.8570,0.2499,0.927
1.024098769,-0.2516,-0.8580,0.2507,0.929
1.029035615,-0.2526,-0.8578,0.2480,0.928
1.030203384,-0.2514,-0.8556,0.2467,0.925
1.035207077,-0.2558,-0.8526,0.2431,0.923
1.037739692,-0.2612,-0.8470,0.2404,0.918
1.040079923,-0.2629,-0.8465,0.2397,0.918
1.042421769,-0.2670,-0.8451,0.2387,0.918
1.046233769,-0.2714,-0.8409,0.2353,0.914
1.048747,-0.2719,-0.8387,0.2340,0.912
1.052190769,-0.2797,-0.8372,0.2279,0.912
1.055855,-0.2885,-0.8348,0.2243,0.911
1.060092307,-0.2966,-0.8346,0.2213,0.913
1.063967,-0.2990,-0.8336,0.2189,0.912
1.06860523,-0.3279,-0.8321,0.2091,0.918
1.071680538,-0.3437,-0.8346,0.2062,0.926
1.075601153,-0.3525,-0.8324,0.2145,0.929
1.077697153,-0.3584,-0.8314,0.2196,0.932
1.081725153,-0.3655,-0.8350,0.2228,0.938
1.085545153,-0.3809,-0.8372,0.2314,0.948
1.087750153,-0.3838,-0.8375,0.2331,0.950
1.091734384,-0.3997,-0.8348,0.2438,0.957
1.09596923,-0.4183,-0.8341,0.2497,0.966
1.100021538,-0.4449,-0.8299,0.2502,0.974
1.103832,-0.4593,-0.8238,0.2538,0.977
1.108010384,-0.4808,-0.8165,0.2475,0.979
1.111694153,-0.4886,-0.8091,0.2465,0.977
1.115513846,-0.4957,-0.8033,0.2450,0.975
1.117639923,-0.5001,-0.7986,0.2455,0.974
1.119945769,-0.5042,-0.7930,0.2475,0.972
1.123624615,-0.5077,-0.7850,0.2529,0.968
1.125733461,-0.5074,-0.7791,0.2543,0.964
1.127814153,-0.5042,-0.7742,0.2570,0.959
1.132130077,-0.4986,-0.7664,0.2639,0.952
1.138368,-0.4947,-0.7627,0.2690,0.948
1.141767692,-0.4742,-0.7608,0.2766,0.938
1.145196923,-0.4683,-0.7605,0.2770,0.935
1.147621153,-0.4551,-0.7639,0.2731,0.930
1.149643615,-0.4515,-0.7649,0.2697,0.928
1.15375323,-0.4356,-0.7713,0.2595,0.923
1.159468538,-0.4241,-0.7774,0.2502,0.920
1.161883307,-0.4065,-0.7850,0.2389,0.916
1.164066692,-0.4033,-0.7869,0.2362,0.915
1.166338692,-0.3963,-0.7923,0.2306,0.915
1.168792538,-0.3865,-0.7979,0.2240,0.914
1.171985153,-0.3723,-0.8082,0.2167,0.916
1.17577723,-0.3491,-0.8194,0.2062,0.914
1.178084923,-0.3435,-0.8211,0.2064,0.914
1.181732846,-0.3169,-0.8272,0.2072,0.910
1.187166461,-0.3056,-0.8309,0.2133,0.911
1.190267923,-0.2805,-0.8375,0.2380,0.915
1.192795923,-0.2763,-0.8382,0.2443,0.916
1.196861461,-0.2658,-0.8399,0.2565,0.918
1.200562769,-0.2455,-0.8441,0.2888,0.925
1.202822077,-0.2392,-0.8451,0.3025,0.929
1.206185538,-0.2316,-0.8473,0.3188,0.934
1.208505153,-0.2294,-0.8482,0.3261,0.937
1.212100307,-0.2262,-0.8490,0.3286,0.938
1.216941153,-0.2299,-0.8490,0.3310,0.940
1.220032307,-0.2404,-0.8504,0.3242,0.941
1.222337769,-0.2477,-0.8495,0.3196,0.941
1.226286384,-0.2617,-0.8465,0.3064,0.938
1.229635,-0.2805,-0.8382,0.2868,0.929
1.231718769,-0.2885,-0.8355,0.2763,0.926
1.233732307,-0.2922,-0.8338,0.2714,0.924
1.235906153,-0.3025,-0.8277,0.2580,0.918
1.240118769,-0.3193,-0.8170,0.2377,0.909
1.241897153,-0.3291,-0.8121,0.2253,0.905
1.244085846,-0.3367,-0.8057,0.2133,0.899
1.247774153,-0.3479,-0.7981,0.1923,0.892
1.249739,-0.3547,-0.7911,0.1788,0.885
1.251922077,-0.3635,-0.7837,0.1654,0.880
1.255626153,-0.3799,-0.7737,0.1480,0.875
1.261023,-0.3862,-0.7679,0.1373,0.870
1.264769769,-0.3914,-0.7539,0.1094,0.856
1.269803077,-0.3877,-0.7493,0.1009,0.850
1.272098692,-0.3782,-0.7427,0.0867,0.838
1.275775077,-0.3721,-0.7388,0.0845,0.831
1.28006823,-0.3584,-0.7422,0.0862,0.829
1.283729538,-0.3496,-0.7468,0.0877,0.829
1.285880923,-0.3403,-0.7517,0.0919,0.830
1.287992615,-0.3369,-0.7534,0.0938,0.831
1.291678077,-0.3198,-0.7644,0.1051,0.835
1.293724538,-0.3125,-0.7691,0.1138,0.838
1.295766769,-0.3088,-0.7715,0.1187,0.839
1.299715692,-0.2900,-0.7798,0.1407,0.844
1.301825153,-0.2866,-0.7815,0.1461,0.845
1.305572923,-0.2763,-0.7854,0.1671,0.849
1.308086692,-0.2704,-0.7879,0.1796,0.852
1.311784923,-0.2697,-0.7876,0.1989,0.856
1.318206077,-0.2712,-0.7867,0.2187,0.860
1.321826692,-0.2871,-0.7796,0.2485,0.867
1.32569323,-0.3034,-0.7740,0.2607,0.871
1.327845769,-0.3166,-0.7686,0.2673,0.873
1.330071923,-0.3232,-0.7661,0.2702,0.874
1.334378384,-0.3513,-0.7539,0.2773,0.877
1.337555,-0.3584,-0.7466,0.2792,0.874
1.339948,-0.3853,-0.7380,0.2844,0.880
1.342075384,-0.3980,-0.7305,0.2836,0.879
1.345818384,-0.4161,-0.7202,0.2819,0.878
1.348008307,-0.4258,-0.7129,0.2805,0.876
1.35072023,-0.4290,-0.7097,0.2783,0.875
1.353617846,-0.4371,-0.6977,0.2631,0.864
1.355683307,-0.4361,-0.6916,0.2538,0.856
1.359615692,-0.4349,-0.6887,0.2494,0.852
1.362347384,-0.4253,-0.6823,0.2316,0.837
1.366026461,-0.4207,-0.6811,0.2277,0.832
1.375893769,-0.4024,-0.6782,0.2165,0.818
1.379746692,-0.3252,-0.6997,0.2084,0.799
1.382044307,-0.3068,-0.7082,0.2130,0.801
1.385866769,-0.2822,-0.7173,0.2191,0.801
1.388047384,-0.2651,-0.7205,0.2253,0.800
1.391593846,-0.2416,-0.7227,0.2380,0.798
1.393831615,-0.2255,-0.7231,0.2499,0.798
1.397827077,-0.1994,-0.7251,0.2790,0.802
1.40030523,-0.1823,-0.7253,0.2875,0.801
1.403752538,-0.1456,-0.7371,0.3310,0.821
1.405843077,-0.1346,-0.7424,0.3413,0.828
1.408101153,-0.1173,-0.7573,0.3669,0.850
1.411887077,-0.0923,-0.7874,0.4148,0.895
1.416069846,-0.0611,-0.8446,0.4908,0.979
1.419830769,-0.0520,-0.8998,0.5551,1.058
1.423607615,-0.0533,-0.9841,0.6284,1.169
1.425688307,-0.0574,-1.0039,0.6413,1.193
1.429635077,-0.1024,-1.0762,0.6328,1.253
1.433641153,-0.1498,-1.1135,0.5614,1.256
1.435733846,-0.1783,-1.1314,0.4898,1.246
1.437694077,-0.2055,-1.1473,0.4053,1.234
1.439795,-0.2150,-1.1531,0.3582,1.226
1.443802769,-0.2355,-1.1612,0.1673,1.197
1.445682077,-0.2343,-1.1580,0.0765,1.184
1.449629769,-0.2255,-1.1475,-0.0442,1.170
1.451723384,-0.2174,-1.1368,-0.1190,1.163
1.453759,-0.2133,-1.1336,-0.1500,1.163
1.459412,-0.2133,-1.1248,-0.2465,1.171
1.461919077,-0.2226,-1.1353,-0.2890,1.192
1.473110692,-0.2404,-1.1788,-0.3218,1.245
1.47694923,-0.3083,-1.3737,-0.3403,1.448
1.479603,-0.3516,-1.5308,-0.3481,1.609
1.481790692,-0.3623,-1.5770,-0.3506,1.656
1.485716538,-0.4170,-1.7949,-0.3582,1.877
1.489688846,-0.4649,-1.9860,-0.3545,2.070
1.493660846,-0.5480,-2.2391,-0.3354,2.329
1.495758692,-0.5749,-2.2970,-0.3283,2.390
1.500604307,-0.7293,-2.4675,-0.2673,2.587
1.504560615,-0.8512,-2.5655,-0.2169,2.712
1.508523307,-1.1006,-2.5234,-0.1527,2.757
1.511601153,-1.3053,-2.3341,-0.0706,2.675
1.515477153,-1.5047,-2.0927,0.0899,2.579
1.517625538,-1.6173,-1.9256,0.2551,2.528
1.519634384,-1.7204,-1.7478,0.4845,2.500
1.521737769,-1.8103,-1.5706,0.7627,2.515
1.525668615,-1.8555,-1.3254,1.1082,2.535
1.529632,-1.7553,-1.1304,1.2279,2.422
1.533650384,-1.3412,-0.9635,0.9435,1.902
1.535815384,-1.2039,-0.9183,0.8135,1.719
1.537688615,-0.9130,-0.9032,0.5450,1.395
1.539793153,-0.6379,-0.8824,0.2919,1.127
1.543554077,-0.3088,-0.8453,-0.0064,0.900
1.545623,-0.1380,-0.8123,-0.1605,0.839
1.549580307,0.0520,-0.7742,-0.3452,0.849
1.551666384,0.1432,-0.7490,-0.4415,0.881
1.553755692,0.2028,-0.7229,-0.5189,0.913
1.560041769,0.2377,-0.6897,-0.5961,0.942
1.563910461,0.2299,-0.6586,-0.6181,0.932
1.570508846,0.1278,-0.6017,-0.6247,0.877
1.573682077,-0.1126,-0.5538,-0.5871,0.815
1.577657846,-0.1976,-0.5509,-0.5590,0.809
1.58170123,-0.2983,-0.5648,-0.5211,0.824
1.585650384,-0.3574,-0.5898,-0.4901,0.846
1.589745769,-0.4019,-0.6396,-0.4444,0.876
1.594003,-0.4077,-0.6870,-0.3972,0.892
1.59770023,-0.3958,-0.7576,-0.3293,0.916
1.59977223,-0.3862,-0.7766,-0.3127,0.922
1.601799,-0.3750,-0.8177,-0.2819,0.943
1.605657769,-0.3540,-0.8837,-0.2380,0.981
1.608214769,-0.3440,-0.9289,-0.2103,1.013
1.611615077,-0.3406,-1.0078,-0.1752,1.078
1.613930077,-0.3445,-1.0254,-0.1522,1.092
1.616787077,-0.3503,-1.0620,-0.1251,1.125
1.619828615,-0.3696,-1.1067,-0.0892,1.170
1.621849769,-0.3848,-1.1306,-0.0723,1.197
1.625777538,-0.3987,-1.1548,-0.0518,1.223
1.627854077,-0.3997,-1.1583,-0.0391,1.226
1.631727923,-0.4007,-1.1404,-0.0203,1.209
1.633841846,-0.3994,-1.1333,-0.0171,1.202
1.635854153,-0.4002,-1.1133,-0.0044,1.183
1.639591692,-0.3924,-1.0786,0.0220,1.148
1.641846077,-0.3809,-1.0547,0.0515,1.123
1.645718692,-0.3462,-1.0085,0.1295,1.074
1.650133153,-0.3159,-0.9799,0.2060,1.050
1.653742077,-0.2917,-0.9584,0.2981,1.045
1.661322153,-0.2678,-0.9389,0.4349,1.069
1.667487384,-0.2704,-0.9245,0.5235,1.096
1.67406523,-0.3144,-0.9186,0.4886,1.087
1.679977769,-0.3843,-0.9264,0.3750,1.071
1.683679615,-0.4691,-0.9462,0.1810,1.071
1.685681461,-0.4869,-0.9462,0.1324,1.072
1.690517461,-0.5096,-0.9435,0.0784,1.075
1.696327615,-0.5424,-0.9384,0.0217,1.084
1.699846384,-0.5749,-0.9220,-0.0210,1.087
1.703927615,-0.5800,-0.9176,-0.0261,1.086
1.705931307,-0.6032,-0.9008,-0.0406,1.085
1.711332846,-0.6110,-0.8859,-0.0452,1.077
1.713574384,-0.6091,-0.8690,-0.0388,1.062
1.715968615,-0.6081,-0.8653,-0.0364,1.058
1.719718384,-0.6059,-0.8582,-0.0274,1.051
1.721808307,-0.6056,-0.8556,-0.0225,1.048
1.724458153,-0.6064,-0.8556,-0.0215,1.049
1.72844823,-0.6056,-0.8485,-0.0154,1.043
1.731569153,-0.5949,-0.8426,-0.0132,1.032
1.73365723,-0.5873,-0.8397,-0.0112,1.025
1.736451077,-0.5839,-0.8343,-0.0127,1.018
1.739560923,-0.5634,-0.8260,-0.0173,1.000
1.74205223,-0.5512,-0.8223,-0.0215,0.990
1.746005153,-0.5355,-0.8199,-0.0269,0.980
1.749903384,-0.5326,-0.8072,-0.0288,0.967
1.754219307,-0.5233,-0.7981,-0.0354,0.955
1.760017461,-0.5150,-0.7901,-0.0430,0.944
1.762029769,-0.5091,-0.7786,-0.0537,0.932
1.771341769,-0.5013,-0.7713,-0.0547,0.922
1.775317846,-0.4876,-0.7679,-0.0491,0.911
1.777745153,-0.4813,-0.7708,-0.0476,0.910
1.781702692,-0.4791,-0.7779,-0.0450,0.915
1.785643923,-0.4769,-0.7854,-0.0415,0.920
1.789734077,-0.4766,-0.7986,-0.0261,0.930
1.791725846,-0.4754,-0.8016,-0.0217,0.932
1.793782384,-0.4735,-0.8091,-0.0073,0.938
1.797601846,-0.4659,-0.8226,0.0315,0.946
